"","genotypeX2500amol.genotypeX125amol.estimate","genotypeX2500amol.genotypeX125amol.se","genotypeX2500amol.genotypeX125amol.df","genotypeX2500amol.genotypeX125amol.Tval","genotypeX2500amol.genotypeX125amol.pval","genotypeX2500amol.genotypeX125amol.qval","genotypeX50000amol.genotypeX125amol.estimate","genotypeX50000amol.genotypeX125amol.se","genotypeX50000amol.genotypeX125amol.df","genotypeX50000amol.genotypeX125amol.Tval","genotypeX50000amol.genotypeX125amol.pval","genotypeX50000amol.genotypeX125amol.qval","genotypeX500amol.genotypeX125amol.estimate","genotypeX500amol.genotypeX125amol.se","genotypeX500amol.genotypeX125amol.df","genotypeX500amol.genotypeX125amol.Tval","genotypeX500amol.genotypeX125amol.pval","genotypeX500amol.genotypeX125amol.qval","genotypeX12500amol.genotypeX125amol.estimate","genotypeX12500amol.genotypeX125amol.se","genotypeX12500amol.genotypeX125amol.df","genotypeX12500amol.genotypeX125amol.Tval","genotypeX12500amol.genotypeX125amol.pval","genotypeX12500amol.genotypeX125amol.qval","genotypeX25000amol.genotypeX125amol.estimate","genotypeX25000amol.genotypeX125amol.se","genotypeX25000amol.genotypeX125amol.df","genotypeX25000amol.genotypeX125amol.Tval","genotypeX25000amol.genotypeX125amol.pval","genotypeX25000amol.genotypeX125amol.qval","genotypeX250amol.genotypeX125amol.estimate","genotypeX250amol.genotypeX125amol.se","genotypeX250amol.genotypeX125amol.df","genotypeX250amol.genotypeX125amol.Tval","genotypeX250amol.genotypeX125amol.pval","genotypeX250amol.genotypeX125amol.qval","genotypeX5000amol.genotypeX125amol.estimate","genotypeX5000amol.genotypeX125amol.se","genotypeX5000amol.genotypeX125amol.df","genotypeX5000amol.genotypeX125amol.Tval","genotypeX5000amol.genotypeX125amol.pval","genotypeX5000amol.genotypeX125amol.qval","genotypeX50amol.genotypeX125amol.estimate","genotypeX50amol.genotypeX125amol.se","genotypeX50amol.genotypeX125amol.df","genotypeX50amol.genotypeX125amol.Tval","genotypeX50amol.genotypeX125amol.pval","genotypeX50amol.genotypeX125amol.qval"
"P12945",1.70866700404555e-20,1.67785515664735e-10,27.0556400551832,1.01836383031999e-10,0.999999999919494,1,-1.79073025530627e-19,1.67785515664735e-10,27.0556400551832,-1.0672734462279e-09,0.99999999915627,1,3.83523922538431e-20,1.67785515664735e-10,27.0556400551832,2.28579875336069e-10,0.999999999819297,1,-1.24684769325481e-19,1.67785515664735e-10,27.0556400551832,-7.43119981671265e-10,0.999999999412528,1,-1.27584881319347e-19,1.67785515664735e-10,27.0556400551832,-7.60404620231253e-10,0.999999999398864,1,-1.24949300987031e-19,1.67785515664735e-10,27.0556400551832,-7.44696587735869e-10,0.999999999411282,1,-1.14480594181806e-20,1.67785515664735e-10,27.0556400551832,-6.8230319958344e-11,0.999999999946061,1,-7.33956751984851e-20,1.67785515664735e-10,27.0556400551832,-4.37437492191774e-10,0.999999999654185,1
"P40825",0.131669979710196,0.058297618623321,142.894646181648,2.25858247419944,0.0254236587781838,0.103701766068908,-0.10863309337478,0.0595755924723297,142.894646181648,-1.8234496522252,0.0703251027733419,0.197773483972684,0.0353562157182688,0.0592618815540576,142.894646181648,0.596609739534131,0.551711994427805,1,0.0666186417974431,0.0590171206554565,142.894646181648,1.12880196555783,0.260872904817302,0.617478985714347,-0.00314719956128163,0.057746992759177,142.894646181648,-0.0544998000918669,0.956613091216919,1,0.0262173213787873,0.0581980453852524,142.894646181648,0.450484568772662,0.653043835566879,1,0.123136901048054,0.0590759883244329,142.894646181648,2.084381565854,0.0389053656239858,0.147801298958514,0.0511616196217942,0.0616472085301251,142.894646181648,0.829909753282553,0.407974139363831,0.913403576231356
"P10664,P49626",8.64482512697343e-19,5.10793879522748e-10,132.069133269081,1.69242927011001e-09,0.999999998652191,1,8.46478551442795e-19,5.10793879522748e-10,132.069133269081,1.65718225174054e-09,0.99999999868026,1,2.34622578460543e-18,5.10793879522748e-10,132.069133269081,4.59329267374461e-09,0.999999996342014,1,-3.41243458860837e-19,5.10793879522748e-10,132.069133269081,-6.6806489376825e-10,0.999999999467969,1,-1.98984615875167e-19,5.10793879522748e-10,132.069133269081,-3.8955951481072e-10,0.999999999689764,1,-1.93315860279709e-19,5.10793879522748e-10,132.069133269081,-3.78461583095575e-10,0.999999999698602,1,2.4158606918359e-18,5.10793879522748e-10,132.069133269081,4.72961949758114e-09,0.999999996233446,1,1.8141805323702e-18,5.10793879522748e-10,132.069133269081,3.55168807830128e-09,0.999999997171522,1
"P28834",0.0152222929506666,0.0379489700659894,129.438724305782,0.40112532498765,0.688989264681985,1,-0.0325682483053537,0.0381503271770422,129.438724305782,-0.853682018353761,0.394858275439927,0.682027930305328,0.0267799890145279,0.0378433770062842,129.438724305782,0.707653257532511,0.48043284166103,1,0.0155539740585655,0.0379337818605952,129.438724305782,0.41002961728745,0.682462061205006,1,0.00487710529179522,0.0380019038170689,129.438724305782,0.128338446286068,0.898080328632803,1,0.031512239592445,0.0379362812163143,129.438724305782,0.830662325934398,0.407693970267026,1,0.0124839681683337,0.0379167528524875,129.438724305782,0.329246763743238,0.7425013304426,1,-0.00229544916775408,0.0385289489152133,129.438724305782,-0.0595772589801355,0.952584214862771,1
"P16387",-0.130180445471874,0.116372899926834,72.2148934579945,-1.11864914901769,0.266997176265584,0.570035293679965,-0.147815828428315,0.118355204679548,72.2148934579945,-1.24891701069279,0.215728831142357,0.451754729730903,0.0116052748638336,0.112664519410661,72.2148934579945,0.103007361363985,0.918242644606501,1,-0.119129944862789,0.116634760300402,72.2148934579945,-1.02139314691402,0.310477774849182,0.675720424779403,-0.322409339220852,0.115966795206656,72.2148934579945,-2.78018667883605,0.00692283466011883,0.038598538572605,-0.0355223434083901,0.112915148438283,72.2148934579945,-0.314593248998878,0.753977642198608,1,-0.0761339408530965,0.116349150935094,72.2148934579945,-0.654357511345897,0.514960133420285,0.865317141296272,-0.144643070275474,0.114654758169659,72.2148934579945,-1.26155314079021,0.211169467985363,0.707976063115072
"Q12428",-4.11932631408262e-21,1.43612105921524e-10,79.1233149750514,-2.86836982693756e-11,0.999999999977186,1,-8.6114931562737e-20,1.43612105921524e-10,79.1233149750514,-5.99635601818928e-10,0.999999999523069,1,9.08457454338016e-20,1.43612105921524e-10,79.1233149750514,6.32577211028737e-10,0.999999999496869,1,2.82124805066386e-20,1.43612105921525e-10,79.1233149750514,1.96449180419755e-10,0.999999999843751,1,-4.0069631136146e-20,1.43612105921524e-10,79.1233149750514,-2.79012906878767e-10,0.999999999778082,1,5.23428805945247e-20,1.43612105921524e-10,79.1233149750514,3.64474013236231e-10,0.999999999710109,1,9.53481545932727e-20,1.43612105921524e-10,79.1233149750514,6.63928392258065e-10,0.999999999471933,1,1.32332583001333e-19,1.48031970457959e-10,79.1233149750514,8.93945967157918e-10,0.999999999288984,1
"P37898",0.132439436037489,0.048977384429937,99.6380666171234,2.70409368689227,0.00805525275297381,0.0441098448854259,-0.0810554121213291,0.0493478444061752,99.6380666171234,-1.6425319706809,0.103632229530454,0.262108788325403,0.10213979589836,0.0492811254752025,99.6380666171234,2.07259462752642,0.0407915981555635,0.356124401874976,0.0182354458296865,0.0491498614533433,99.6380666171234,0.371017237698563,0.711412377796079,1,-0.0240930247106854,0.050060093036739,99.6380666171234,-0.481282060203196,0.63137132636341,0.970858686372307,-0.00540386843218809,0.0486894587070412,99.6380666171234,-0.110986414219606,0.91185037967055,1,0.113198859352513,0.0498689509912424,99.6380666171234,2.26992661971959,0.0253660520329312,0.108042164821535,-0.0119160453194688,0.0506504717861608,99.6380666171234,-0.23526030260442,0.814489547408974,1
"Q06705",0.199820651538023,0.0800624337556755,20.7044979464142,2.49581035904817,0.0210973084984049,0.0913430954539878,-0.0892647761162635,0.0800624337556755,20.7044979464142,-1.11493957813811,0.27765118412175,0.543442895554882,0.179682313297587,0.081534271116489,20.7044979464142,2.20376426792205,0.0390053556221392,0.348358176073588,0.208771654085143,0.0800624337556756,20.7044979464142,2.60761063949474,0.0165555710484519,0.0821411025096269,0.0767734205211821,0.0800624337556756,20.7044979464142,0.958919394774702,0.348664254263227,0.70003833433679,0.0122815194453968,0.0800624337556755,20.7044979464142,0.153399276905271,0.879568675228337,1,0.164800241395068,0.0800624337556756,20.7044979464142,2.0583965995586,0.0523576574454132,0.180343042311979,-0.128020856305557,0.0800624337556756,20.7044979464142,-1.59901279913917,0.124967507031344,0.52718533020873
"P06106",0.0237600966343476,0.0419872892795533,177.898721830051,0.565887844679656,0.572183117891538,0.92191666604146,-0.108320036516306,0.0417910244048451,177.898721830051,-2.59194499438371,0.010336401933173,0.0406669550805139,0.0100585944369708,0.0420655276816891,177.898721830051,0.239117277051281,0.81128989662467,1,-0.0508256305052913,0.0418420533018178,177.898721830051,-1.21470211174085,0.226089562889964,0.564704097939995,-0.101694534846769,0.0420650166702231,177.898721830051,-2.41755603341426,0.0166345566207548,0.0736673221776285,0.00328326077307006,0.041865164824591,177.898721830051,0.0784246470025007,0.937578409543491,1,0.0191804326793698,0.0419673809148726,177.898721830051,0.457031920058956,0.648205690426268,0.967937206320535,0.0361656736502836,0.0437209615853188,177.898721830051,0.827193006258759,0.409235850547305,0.913403576231356
"P00729",0.0719347686127879,0.068169914381316,48.3322878773172,1.0552275041804,0.29656771499779,0.603254538381331,-0.133652943460919,0.0692513735032029,48.3322878773172,-1.92996812481615,0.059490722181768,0.174222829246606,-0.143366011758675,0.0699319687361918,48.3322878773172,-2.05007830252145,0.0458022398573521,0.382670326550135,-0.0182950082060712,0.068169914381316,48.3322878773172,-0.268373642128051,0.789553900973941,1,-0.110804947887889,0.068169914381316,48.3322878773172,-1.62542301678845,0.110576386528144,0.318575091298557,-0.0654182052565418,0.0681699143813159,48.3322878773172,-0.959634552137147,0.342015403867355,1,-0.101261329160701,0.0688403749604182,48.3322878773172,-1.47095841966177,0.147783435666823,0.375151257236451,0.0417059710000192,0.0694580992273872,48.3322878773172,0.600447917002235,0.551013077803981,1
"P53221",-2.55162485740103e-10,1.63322344789611e-05,54.0595634417838,-1.56232440863373e-05,0.999987591965664,1,-7.26830826744082e-10,1.63322344780437e-05,54.0595634417838,-4.45028405464788e-05,0.999964655690563,1,-4.32384667979686e-10,1.63322344780437e-05,54.0595634417838,-2.6474311801056e-05,0.999978974010262,1,-1.84050888749235e-09,1.63322344802107e-05,54.0595634417838,-0.000112691799136392,0.999910499784654,1,-1.96086887878259e-09,1.63322344803464e-05,54.0595634417838,-0.000120061273988089,0.999904646922351,1,-1.05556085747039e-09,1.63322344780437e-05,54.0595634417838,-6.46305230854626e-05,0.999948670215697,1,2.53165220310988e-09,1.63322344784295e-05,54.0595634417838,0.000155009543026921,0.999876890886815,1,-1.87456836102558e-10,1.63322344892788e-05,54.0595634417838,-1.14777213262284e-05,0.999990884354137,1
"P05743",1.03717095539166e-19,1.64131344536337e-10,54.0623021300148,6.31915225164103e-10,0.999999999498131,1,2.98710585206222e-20,1.64131344536337e-10,54.0623021300148,1.81994844464392e-10,0.999999999855459,1,5.86664439823447e-20,1.64131344536337e-10,54.0623021300148,3.57435955624897e-10,0.999999999716123,1,6.60523836195838e-20,1.64131344536337e-10,54.0623021300148,4.02436133123619e-10,0.999999999680384,1,9.19185721423805e-21,1.64131344536337e-10,54.0623021300148,5.60030580399168e-11,0.999999999955522,1,-3.85323321377636e-20,1.64131344536337e-10,54.0623021300148,-2.3476522565885e-10,0.999999999813549,1,8.02295795382545e-20,1.64131344536337e-10,54.0623021300148,4.88813271864062e-10,0.999999999611783,1,-2.78551996411245e-20,1.64131344536337e-10,54.0623021300148,-1.69712858441598e-10,0.999999999865213,1
"Q12464",0.135273754300632,0.0726683808774441,85.5732502519367,1.86152151275769,0.0661036979773528,0.215344500741349,-0.0129384261865499,0.067247415298461,85.5732502519367,-0.192400349204886,0.847884482504118,1,0.0548113881345682,0.0716628616229352,85.5732502519367,0.764850675695404,0.446464635563341,1,0.128946971291171,0.0699490039783458,85.5732502519367,1.8434425646874,0.0687260580383643,0.242894835258877,0.0320968776303255,0.0725525022481139,85.5732502519367,0.442395184670008,0.659319420091194,0.986011802910089,0.077226905477902,0.0704762295811553,85.5732502519367,1.09578656430496,0.276246583996585,1,0.131877993901453,0.0723127000712616,85.5732502519367,1.82371829251973,0.0716857326404765,0.217017354673318,0.103986872160241,0.0701052514620465,85.5732502519367,1.48329647197025,0.141669486035356,0.575625490627869
"P47143",-0.476819908799373,0.139802953179866,72.7303321171836,-3.41065691356257,0.00106101626388165,0.00923918656750872,-0.810588900695689,0.139796822081664,72.7303321171836,-5.79833567477073,1.60939908341302e-07,2.9850521094732e-06,-0.11149587213396,0.142439231191282,72.7303321171836,-0.782760979552267,0.436308803071876,0.998082054417761,-0.686517912094114,0.138912459632213,72.7303321171836,-4.9420902481444,4.79390513374443e-06,9.51405788081586e-05,-0.589289783357911,0.137334038188614,72.7303321171836,-4.2909230015401,5.39983149269622e-05,0.000709299899464333,-0.10109626439809,0.13782048223785,72.7303321171836,-0.733535848638366,0.46558965085832,1,-0.491562627698559,0.1375545733875,72.7303321171836,-3.57358258321078,0.00062975853722641,0.0050315759417574,0.115672758026928,0.137910263203557,72.7303321171836,0.838753805118869,0.404355784533676,0.913403576231356
"P10963",-0.0152711975671141,0.0410666313836927,78.080783921103,-0.371863896613109,0.7110014768674,1,-0.0461419064886445,0.0411105619729598,78.080783921103,-1.12238569054332,0.265138061960054,0.52824181653934,0.00931446335038385,0.0408610369383886,78.080783921103,0.227954649423813,0.820277389142183,1,-0.0106826305376464,0.0411278559028123,78.080783921103,-0.259741975436067,0.795746470942004,1,-0.02210348467777,0.0409337467958688,78.080783921103,-0.539981956403775,0.59074627763654,0.945926374314707,0.00164529994288778,0.0408168346667871,78.080783921103,0.0403093467761373,0.967949395286406,1,-0.0034303275980716,0.0408098994496461,78.080783921103,-0.0840562619445843,0.933226838473832,1,0.00464427872552626,0.0412504972910994,78.080783921103,0.112587217864361,0.910646774162697,1
"P00709ups",1.19524123347823,0.203649367900141,53.0133557901316,5.86911339722064,2.92034813903849e-07,8.7048838759801e-06,5.06232643827627,0.200597257461656,53.0133557901316,25.2362694402436,3.27817648922597e-31,2.12808290425586e-29,0.443884129275668,0.263855605861394,53.0133557901316,1.68229940700538,0.0983926937467354,0.542206546391585,3.31681916288585,0.201113217296806,53.0133557901316,16.4922982560158,1.58691962492129e-22,1.22181027792898e-20,4.08548348980099,0.200764344027117,53.0133557901316,20.3496467940999,1.0300568835172e-26,7.25721895205297e-25,NA,NA,53.0133557901316,NA,NA,NA,2.11988589348522,0.201800749563934,53.0133557901316,10.5048464788462,1.45678283202723e-14,1.12900669482111e-12,-0.26278674732441,0.244392493454003,53.0133557901316,-1.07526521625292,0.287125527043247,0.813382448742482
"P36136",0.0067040866060961,0.0485940415791077,47.6879423904381,0.137961083051351,0.890852071565445,1,-0.184596125623887,0.0500113815430667,47.6879423904381,-3.69108230823267,0.000573061800341786,0.00362939140216465,0.0473939935727486,0.0489201059440142,47.6879423904381,0.96880398474582,0.337531086472848,0.974950387321201,-0.0231197802865266,0.0490526025657787,47.6879423904381,-0.471326271741104,0.63955696274683,0.976365067388652,-0.0437552480006574,0.0485940415791077,47.6879423904381,-0.900424137996978,0.372419400569766,0.734340401696812,-0.0233194371957064,0.0494238132725772,47.6879423904381,-0.471825940809087,0.639202836729554,1,-0.00724577624761924,0.049706321884645,47.6879423904381,-0.145771724257424,0.884716033613539,1,0.057215976053403,0.0495838348787735,47.6879423904381,1.15392397932288,0.254281770187695,0.763834733793389
"P53849",-0.374041313960873,0.0665015800992701,72.5740254959176,-5.62454776867743,3.2718194835399e-07,9.39133370275343e-06,-0.248781457733798,0.0684641726375438,72.5740254959176,-3.63374664659825,0.000518162855340614,0.00339200726311208,-0.257008406313016,0.0675958234539842,72.5740254959176,-3.80213440979788,0.00029626811498561,0.0225714944371424,-0.393552984807744,0.0666482276088829,72.5740254959176,-5.90492799174289,1.04702289930494e-07,3.11690663100778e-06,-0.518338971708405,0.0662993810742891,72.5740254959176,-7.81815702212366,3.19787423290326e-11,1.23917626525001e-09,-0.204385122669873,0.0667056372465314,72.5740254959176,-3.06398576052132,0.00306466490730638,0.264731125157197,-0.507483622761856,0.0665282068616253,72.5740254959176,-7.62809711401648,7.24935594099684e-11,3.30485344368974e-09,-0.0285161784914652,0.0680015262792908,72.5740254959176,-0.419346153707576,0.676201856597586,1
"P0CH08,P0CH09",0.0976230070798092,0.253751666995142,50.2913991373081,0.384718682780824,0.702068007078384,1,0.074331744550991,0.265518418132442,50.2913991373081,0.279949485515215,0.780664530662988,1,0.143551714774302,0.25310459261873,50.2913991373081,0.567163611252777,0.573126052033338,1,-0.032166825533704,0.251362646430632,50.2913991373081,-0.127969791814636,0.898683234590778,1,-0.0893072127688936,0.253856845527054,50.2913991373081,-0.35180147529004,0.726456982108249,1,0.0862115620492027,0.251362646430632,50.2913991373081,0.342976823618836,0.733045434662544,1,-0.0601057918895563,0.253854745241173,50.2913991373081,-0.236772378757203,0.81379517238958,1,0.349302921017091,0.254221324509795,50.2913991373081,1.37401109718328,0.175531428110835,0.657816808260022
"P02788ups",1.43694659083797,0.242846667302658,191.155140946456,5.91709413515285,1.48917180614968e-08,6.78887146921176e-07,5.2185857610872,0.242601501800005,191.155140946456,21.5109375760966,6.10927922920074e-53,1.58637617318246e-50,-0.438140350975978,0.255184153172159,191.155140946456,-1.7169575207924,0.0876066494713334,0.515684595751713,3.30569682604477,0.240751887403119,191.155140946456,13.7307202934183,2.65731934467648e-30,3.42794195463265e-28,4.128242546885,0.240420201618334,191.155140946456,17.1709470298114,1.36524728798315e-40,1.76344441364491e-38,-0.168527810612897,0.298378449458088,191.155140946456,-0.564812274207387,0.572863672483302,1,2.24269067620494,0.240856790426194,191.155140946456,9.31130350212056,3.04648033642168e-17,3.37288894389543e-15,0.266947540793439,0.269149303456442,191.155140946456,0.991819549095139,0.322539362513296,0.839957862341227
"P31373",0.0869778375144306,0.0719846944654299,98.6773460994532,1.20828237391771,0.229826328291254,0.517786611987023,-0.180012469894314,0.070369667920466,98.6773460994532,-2.55809747600018,0.0120454257498315,0.0464524092035581,0.0600505154641564,0.0719112756937977,98.6773460994532,0.835063971328431,0.405698953551939,0.998082054417761,-0.110176085958536,0.070488562154595,98.6773460994532,-1.56303494624984,0.121245868611679,0.369465757108029,-0.154388244667997,0.070785820192871,98.6773460994532,-2.18106174721623,0.031554567455152,0.119391018430291,0.0120319545831887,0.070369667920466,98.6773460994532,0.170982114009513,0.864587944458599,1,0.0395177356991288,0.0715633744838213,98.6773460994532,0.552206152716608,0.582055696179205,0.90763212180862,0.0735402390538043,0.0769168504676367,98.6773460994532,0.956100498222387,0.341357970163497,0.858398543863907
"P15873",0.00978478734752957,0.0375610263198349,104.954714251213,0.260503727033745,0.794985652697669,1,-0.0213665577249461,0.0377623459315549,104.954714251213,-0.565816481944035,0.572726271973934,0.873099346120732,-0.00425556474237446,0.0376914993615617,104.954714251213,-0.112905159371674,0.910321419430356,1,0.00521158531625193,0.0375706550729297,104.954714251213,0.13871425201758,0.889941763188218,1,-0.0163286000919875,0.0376079538109803,104.954714251213,-0.434179433798923,0.665049408164816,0.986011802910089,-0.000802804203097154,0.0376307934857937,104.954714251213,-0.0213337038295572,0.98301996417945,1,0.00568423322537465,0.0376299627068838,104.954714251213,0.151056041953898,0.880221461084701,1,-0.0140629707592465,0.0379132948793489,104.954714251213,-0.370924521437637,0.711441381979911,1
"P39676",0.110590164175699,0.0645313450027305,100.532633152891,1.7137433625631,0.0896577296640225,0.264902748883494,0.00949588860450772,0.0646103386356549,100.532633152891,0.146971658174648,0.883448726016637,1,0.00172683589310156,0.0640297296474662,100.532633152891,0.026969282903569,0.978537696761156,1,0.0694173397952223,0.0645797798634246,100.532633152891,1.07490827534606,0.284988858431723,0.643094391912984,0.0148888958989372,0.0642126526579444,100.532633152891,0.231868569240538,0.817111416280994,1,-0.0588012621913092,0.0645606009098413,100.532633152891,-0.910791742372798,0.364583773950922,1,0.125666276718176,0.064449969526655,100.532633152891,1.94982678255889,0.0539823586934528,0.184211839187174,-0.0720036859438004,0.0685392270800396,100.532633152891,-1.05054709560286,0.295985435885177,0.816074130369131
"P07170",0.152864352832076,0.0534118164425946,127.185305455194,2.86199502307452,0.0049241765973701,0.0307761037335631,-0.0798765825976692,0.0538903282211863,127.185305455194,-1.48220627400571,0.14075891849876,0.328296998534534,0.0821468228265128,0.0550112497968541,127.185305455194,1.49327316012389,0.137842329498248,0.62269470941941,0.0402109293006719,0.0544247033327966,127.185305455194,0.738835985100181,0.461367895673819,0.817159613847909,0.0259504870552711,0.0538180357374275,127.185305455194,0.482189412892749,0.630500175171139,0.970858686372307,0.0285423070072609,0.0527917804208167,127.185305455194,0.540658162686367,0.589688817316535,1,0.127903801996248,0.0525257100581394,127.185305455194,2.43507040370657,0.0162756713807037,0.0733351472095661,-0.149937524610026,0.0548278959500346,127.185305455194,-2.7346941189694,0.00713541495881877,0.0926568846337514
"P07259",0.0886890521893836,0.020184933331451,837.709465219748,4.39382438044487,1.25665504120999e-05,0.000211719055856031,-0.0492814583791012,0.0202936599488009,837.709465219748,-2.42841648590909,0.015374463314016,0.0567616441782866,0.0401174575399001,0.0202260908738786,837.709465219748,1.98345086997066,0.0476432004565041,0.38561215369483,0.0384820080523897,0.0201692626657837,837.709465219748,1.90795314087871,0.0567389088970666,0.2092051230061,-0.0203562443012216,0.0203618389336383,837.709465219748,-0.999725239334475,0.3177321766753,0.654900098200419,0.000752256987164794,0.0201059545183416,837.709465219748,0.0374146368668321,0.970163316189731,1,0.107527092379718,0.0201394950557037,837.709465219748,5.33911560753182,1.20366788840589e-07,3.04596506952211e-06,0.0041571681810902,0.0209921040161554,837.709465219748,0.198034850527173,0.843065842313646,1
"Q12324",-0.927779497427444,0.0716985804211002,20.2051697275356,-12.9399981419215,3.07696811147645e-11,2.98081285799281e-09,-1.16338922516667,0.0716985804211002,20.2051697275356,-16.2261124046508,4.67680852209064e-13,1.91749149405716e-11,-0.180420418059205,0.0716985804211002,20.2051697275356,-2.51637364365598,0.0204074280108919,0.273389164904535,-1.40148015686388,0.0716985804211002,20.2051697275356,-19.5468327076032,1.34906474727436e-14,6.9611740959357e-13,-1.20168755748297,0.0732580706168676,20.2051697275356,-16.4034835665776,3.81047034330855e-13,1.73712618592007e-11,-0.10845532523882,0.0757200622956302,20.2051697275356,-1.43231954584748,0.167342545325359,0.997773165229123,-1.17416426137535,0.0744264242897073,20.2051697275356,-15.7761745587143,7.93349998967069e-13,4.76320904170074e-11,-0.00400070143915641,0.0778544756833387,20.2051697275356,-0.0513869164751512,0.959521845688637,1
"P38788",-0.0192936436353528,0.030830389189659,155.785251935701,-0.625799548512486,0.532362185043471,0.870423403815802,-0.0445846481131124,0.0313358597398101,155.785251935701,-1.4227995811607,0.156793639411002,0.35818840205622,-0.0104098936272387,0.0309635620055059,155.785251935701,-0.336198194038129,0.737173820336533,1,-0.0272212306784276,0.0309367538010578,155.785251935701,-0.879899386130709,0.380269130134391,0.743253299808128,-0.0321895601020467,0.0309234301398516,155.785251935701,-1.04094403358454,0.299514318334864,0.632489364331116,-0.00635314444675505,0.0307794656883468,155.785251935701,-0.20640853584279,0.836741321473141,1,-0.0281332070406924,0.0308716799184273,155.785251935701,-0.911294983461515,0.363547921764013,0.688715882084841,-0.0210721763080975,0.0313604968406267,155.785251935701,-0.671933752044356,0.502621139593963,0.975822789439719
"P04806",0.345357630075665,0.0797807579005089,122.586687119471,4.32883365819043,3.08051731756985e-05,0.000434072894748479,-0.0404485471420322,0.0814715934161821,122.586687119471,-0.496474236552715,0.620448952450543,0.91102366530125,0.161901720941843,0.0831112600319061,122.586687119471,1.9480118684242,0.0536991360641096,0.413456759088993,0.224754829732143,0.080167888913252,122.586687119471,2.80355180582771,0.00587791124454158,0.0402610911794264,0.168422462759007,0.0828992658438309,122.586687119471,2.03165204232675,0.0443506334967635,0.158395119631298,0.122047905823445,0.0830741639103717,122.586687119471,1.46914395617779,0.144355370204963,0.959008922307103,0.26829464273252,0.0800100948675254,122.586687119471,3.35325990022561,0.00106287784370223,0.00777104083838894,0.213368466753389,0.0861736823688503,122.586687119471,2.47602818967518,0.0146499134698017,0.152834232414688
"P38912",-0.145385756452833,0.0641932918149527,46.7347792854176,-2.2648122933457,0.0282034403144373,0.112668382699427,-0.419786556430831,0.0635618004679468,46.7347792854176,-6.60438428962569,3.33995621557266e-08,6.84691024192394e-07,-0.0932763725190121,0.0647328790099516,46.7347792854176,-1.44094274726561,0.156267696550456,0.677132044996466,-0.297864747453656,0.0644028538454019,46.7347792854176,-4.62502404270277,2.97897891895074e-05,0.000452103859464289,-0.286609278637249,0.0640706381518346,46.7347792854176,-4.47333266695491,4.90563982118542e-05,0.000655494976106672,-0.0586892636288289,0.0646320040199308,46.7347792854176,-0.90805266707699,0.368509222248109,1,-0.291848913346309,0.0635618004679468,46.7347792854176,-4.59157719255425,3.32676862226638e-05,0.000409245346389912,0.0489457671118384,0.0635618004679468,46.7347792854176,0.770050041872571,0.445145353336084,0.944161989555983
"P04840",0.185535163105051,0.0403606195900369,176.664882776383,4.59693545316262,8.14033659235168e-06,0.000143380928615285,-0.0278551726979761,0.0409109124897887,176.664882776383,-0.680873903874149,0.496842718355303,0.808017698536078,0.0974744821820862,0.0405157706094778,176.664882776383,2.40584050891245,0.0171669971612438,0.261544250868362,0.139981419167662,0.0403363044211592,176.664882776383,3.47035806022507,0.000653205570422921,0.00692576865078549,0.0888160625906365,0.0409874604561724,176.664882776383,2.16690816171953,0.0315808500363996,0.119391018430291,0.0486824704931098,0.0405481515722353,176.664882776383,1.20060887131645,0.231510304750288,1,0.203619084608024,0.0404434892569443,176.664882776383,5.03465671110614,1.1734460742937e-06,2.21809928677468e-05,-0.116270374452691,0.0436669802556314,176.664882776383,-2.66266120927144,0.00846850152302409,0.103436818291117
"P19414",0.0958678641139628,0.0362047687501698,256.199842289366,2.64793471753671,0.00860092355059158,0.045655587340469,0.0270006170113227,0.0365635309673588,256.199842289366,0.738457591402397,0.460912348380676,0.76556656586044,0.0345732234792505,0.0363080851413795,256.199842289366,0.952218310181503,0.341883753092665,0.983865467233335,0.0607510625036862,0.036301848621782,256.199842289366,1.67349776416714,0.0954498011119381,0.307825608586,0.041850714450647,0.0362984544702825,256.199842289366,1.15296133296557,0.250000820690503,0.558359181657463,0.0059327558068898,0.0361993153734371,256.199842289366,0.163891381527155,0.869945868732876,1,0.100393839277755,0.0364216528843915,256.199842289366,2.7564328174897,0.00626354341737519,0.0348586388621095,0.0167225589901712,0.0372388863847719,256.199842289366,0.449061736631564,0.65376673964271,1
"P21801",0.0745617539737475,0.0699582489469214,50.4942120298535,1.06580360566656,0.291582259445638,0.600754632933859,-0.0441414869167145,0.0700580004510615,50.4942120298535,-0.630070607675268,0.531489451680178,0.844959760936447,0.0170180517344487,0.0699582489469214,50.4942120298535,0.243260115720743,0.808789446907928,1,0.0582869895839466,0.0699582489469214,50.4942120298535,0.833168217634635,0.408673643432734,0.764042029026415,-0.00319083494842627,0.0699582489469214,50.4942120298535,-0.0456105605337151,0.963800559750466,1,0.0348889922662314,0.0704701686443268,50.4942120298535,0.495088814705712,0.622685044715287,1,0.061611092704346,0.0699582489469214,50.4942120298535,0.880683745402081,0.382661681400381,0.70778711953531,-0.0507395064114122,0.0702952268035394,50.4942120298535,-0.721805856793358,0.47374325680683,0.959339376843956
